id,producer_id,name,name_short,variant_name,variant_name_short,model_name,erp_product_id,shop_id,shop_variant_id,show_from,show_to,ean,parent_product_id,product_availability_id,price_selling,price_old,has_variant,vat_rate_id,product_category_id,producer_code,season,date_created,partner_id,sold_out_score,category1,category2,category3,category4,producer
479840,304,Dámské turistické boty Adidas Terrex Skychaser Ax5 W,Dámské turistické boty Adidas Terrex Skychaser Ax5 W,,,Terrex Skychaser Ax5 W,711636,167941,,2025-08-17 00:00:00,2036-04-20 00:00:00,,,2,1919,2399,true,1,257,,,2026-04-21 00:59:55,,,Boty,Trekové boty,Dámské trekové boty,Dámské nízké trekové boty,Adidas
353612,17,Plynová kartuše Campingaz CV 470 PLUS,Plynová kartuše Campingaz CV 470 PLUS,,,CV 470 PLUS,595968,132473,,2026-01-15 00:00:00,2036-04-20 00:00:00,3138522128104,,2,229,229,,1,410,2179540,SS26,2026-04-21 00:59:55,,,Vybavení,Vaření a jídlo,Vařiče,Kartuše a palivo,Campingaz
530552,67,Pánské triko Regatta Remex II - L / hnědá,Pánské triko Regatta Remex II,Velikost: L / Barva: hnědá,L / hnědá,Remex II,760478,51154,1119543,2025-03-18 00:00:00,2036-04-20 00:00:00,5063516334668,26629,2,329,749,,1,276,RMT186_ZHI_70,SS26,2026-04-21 00:59:55,,1,Oblečení,Funkční prádlo,Pánské termoprádlo,Pánská funkční trička s krátkým rukávem,Regatta
226940,67,Pánské triko Regatta Fingal Edition - XXL / zelená,Pánské triko Regatta Fingal Edition,Velikost: XXL / Barva: zelená,XXL / zelená,Fingal Edition,198269,85891,445117,2025-01-13 00:00:00,2036-04-20 00:00:00,5059404267644,205345,2,239,549,,1,234,RMT237_3N7_90,SS26,2026-04-21 00:59:55,,1,Oblečení,Trika,Pánská trika a košile,Pánská trika s krátkým rukávem,Regatta
528456,702,Dámské boty Froddo Barefoot light Pink - 38,Dámské boty Froddo Barefoot light Pink,Velikost bot (EU): 38,38,Barefoot light Pink,761442,182304,1114744,2026-03-15 00:00:00,2036-04-20 00:00:00,3850391791530,528453,2,1459,1719,,1,561,G3130262-6,SS26,2026-04-21 00:59:55,,1,Boty,Barefoot boty,Dámské barefoot boty,Dámské barefoot boty,Froddo
545465,197,Dámská nepromokavá bunda Kilpi Hurricane-W - M / růžová,Dámská nepromokavá bunda Kilpi Hurricane-W,Velikost: M / Barva: růžová,M / růžová,Hurricane-W,774246,186945,1153872,2026-04-13 00:00:00,2036-04-20 00:00:00,8592915004430,544451,2,1799,4399,,1,241,ZL0102KIPNK38,SS26,2026-04-21 00:59:55,,1,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Dámské jarní a podzimní bundy,Kilpi
439686,67,Pánské boty Regatta Samaris III Boot - 44 / šedá,Pánské boty Regatta Samaris III Boot,Velikost bot (EU): 44 / Barva: šedá,44 / šedá,Samaris III Boot,667005,149237,909995,2025-01-13 00:00:00,2036-04-20 00:00:00,5063019660035,425932,2,1679,2579,,1,251,RMF834_VBM_F44,SS26,2026-04-21 00:59:55,,0.8,Boty,Trekové boty,Pánské trekové boty,Pánské kotníkové trekové boty,Regatta
3287,4,Dámská bunda Ferrino Calen,Dámská bunda Ferrino Calen,,,Calen,116804,12061,,2025-01-13 00:00:00,2025-01-13 00:00:00,,,1,1512,2520,,1,241,,,2026-04-21 00:59:55,,,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Dámské jarní a podzimní bundy,Ferrino
417257,301,Voucher 4camping Elektronický dárkový poukaz - Skály / 2000,Voucher 4camping Elektronický dárkový poukaz,Design poukazu: Skály / Hodnota poukazu: 2000,Skály / 2000,Elektronický dárkový poukaz,643629,145132,858814,2025-01-13 00:00:00,2036-04-20 00:00:00,,411471,2,2000,500,,1,400,,,2026-04-21 00:59:55,,1,Dárky pro milovníky přírody,Dárkové poukazy,Dárkové poukazy,Dárkové poukazy,4camping
540289,68,Pánský cyklistický dres Dare 2b Lightning Short Sleeve Jersey - XXXL / hnědá,Pánský cyklistický dres Dare 2b Lightning Short Sleeve Jersey,Velikost: XXXL / Barva: hnědá,XXXL / hnědá,Lightning Short Sleeve Jersey,781827,185743,1142349,2026-04-15 00:00:00,2036-04-20 00:00:00,5063516279310,540266,10,879,1459,,1,202,DMT794_ZSY_95,SS26,2026-04-21 00:59:55,,1,Oblečení,Cyklistické oblečení,Pánské cyklistické oblečení,Pánské cyklistické dresy,Dare 2b
450793,179,Dámské cyklistické kraťasy Etape Sara 2.0,Dámské cyklistické kraťasy Etape Sara 2.0,,,Sara 2.0,686952,158136,,2025-04-07 00:00:00,2036-04-20 00:00:00,,,2,949,999,true,1,228,,,2026-04-21 00:59:55,,,Oblečení,Cyklistické oblečení,Dámské cyklistické oblečení,Dámské cyklistické kraťasy,Etape
431301,408,Ponožky Warg Allday Cotton,Ponožky Warg Allday Cotton,,,Allday Cotton,662843,152018,,2025-01-13 00:00:00,2036-04-20 00:00:00,,,2,99,249,true,1,125,,,2026-04-21 00:59:55,,1,Oblečení,Doplňky k oblečení,Ponožky,Ponožky,Warg
544168,68,Sportovní podprsenka Dare 2b React Bra - L / černá,Sportovní podprsenka Dare 2b React Bra,Velikost: L / Barva: černá,L / černá,React Bra,773465,167287,1150984,2026-04-07 00:00:00,2036-04-20 00:00:00,5063516043508,478269,2,429,849,,1,274,DWU413_800_70,SS26,2026-04-21 00:59:55,,1,Oblečení,Funkční prádlo,Dámské funkční prádlo,Dámské funkční podprsenky,Dare 2b
